t,vm
58.480,11.030
58.502,11.118
58.589,11.170
58.605,11.261
58.628,11.348
58.700,11.407
58.759,11.473
58.786,11.558
58.795,11.653
58.907,11.688
58.950,11.763
58.964,11.854
58.978,11.946
59.003,12.031
59.008,12.128
59.034,12.213
59.037,12.311
59.180,12.323
59.196,12.413
59.232,12.491
59.258,12.575
59.292,12.653
59.312,12.741
59.322,12.834
59.331,12.928
59.345,13.019
59.357,13.111
59.419,13.171
59.492,13.223
59.500,12.718
59.515,12.808
59.524,12.903
59.575,12.969
59.596,13.056
59.691,13.094
59.695,12.592
59.730,12.669
59.808,12.720
60.028,12.681
60.137,12.712
60.138,12.812
60.141,12.910
60.255,12.936
60.261,13.032
60.265,12.530
60.307,12.604
60.328,12.690
60.330,12.789
60.334,12.886
60.407,12.939
60.499,12.980
60.522,13.065
60.536,13.156
60.570,13.233
60.578,13.328
60.626,13.396
60.694,13.451
60.720,12.933
60.755,13.011
60.821,13.068
60.889,13.123
60.935,13.193
60.980,13.264
61.047,13.319
61.112,13.376
61.128,13.465
61.208,13.512
61.243,12.988
61.244,13.087
61.325,13.134
61.401,13.185
61.496,13.223
61.590,13.260
61.604,13.351
61.649,12.821
61.692,12.893
61.726,12.971
61.755,13.052
61.775,13.140
61.831,13.203
61.887,13.266
61.888,13.365
61.968,13.512
62.020,13.577
62.076,13.639
62.119,13.710
62.194,13.758
62.202,13.853
62.220,13.940
62.284,13.996
62.290,14.091
62.311,14.177
62.326,14.266
62.358,14.344
62.406,14.409
62.424,14.496
62.455,14.574
62.473,14.661
62.513,14.732
62.587,14.777
62.639,14.838
62.663,14.920
62.665,15.019
62.781,15.033
62.781,15.132
62.786,15.228
62.863,15.270
62.866,15.368
62.975,15.385
63.089,15.397
63.092,15.495
63.208,15.505
63.242,15.578
63.278,15.750
63.316,15.821
63.340,15.902
63.359,15.986
63.551,15.934
63.566,16.022
63.595,16.098
63.600,16.194
63.636,16.266
63.654,16.351
63.705,16.409
63.707,16.508
63.781,16.547
63.797,16.633
63.804,16.727
63.865,16.777
63.914,16.836
63.916,16.934
63.940,17.013
63.981,17.079
64.003,17.160
64.053,17.217
64.084,17.291
64.136,17.346
64.183,17.405
64.194,17.495
64.215,17.577
64.233,17.661
64.267,17.731
64.275,17.224
64.311,17.293
64.321,16.785
64.325,16.881
64.429,16.893
64.435,16.388
64.443,16.482
64.456,16.571
64.459,16.668
64.548,16.094
64.564,16.182
64.608,16.246
64.640,16.320
64.847,16.252
64.848,15.751
64.866,15.837
64.935,15.883
64.937,15.981
65.016,16.018
65.136,16.022
65.157,16.105
65.191,16.178
65.202,16.269
65.218,16.356
65.226,16.450
65.236,16.541
65.246,16.633
65.400,16.005
65.484,16.039
65.518,16.111
65.521,16.209
65.802,16.083
65.855,16.140
65.989,16.133
66.032,15.598
66.040,15.691
66.054,15.780
66.062,15.874
66.073,15.965
66.190,15.972
66.317,15.971
66.368,16.030
66.373,16.126
66.389,16.214
66.398,16.306
66.447,16.367
66.455,16.460
66.484,16.536
66.524,16.603
66.537,16.692
66.550,16.781
66.566,16.868
66.679,16.873
66.721,16.938
66.728,17.032
66.739,17.122
66.877,17.104
66.901,17.184
66.922,17.266
66.954,17.338
66.979,17.417
67.000,17.499
67.022,17.579
67.118,17.595
67.123,17.690
67.164,17.155
67.182,17.239
67.183,17.338
67.249,17.381
67.342,17.400
67.425,17.428
67.429,17.525
67.556,17.514
67.570,17.602
67.573,17.099
67.577,17.195
67.628,17.252
67.692,16.696
67.816,16.693
67.823,16.788
67.891,16.830
67.905,16.919
67.941,16.988
67.955,17.076
68.008,17.131
68.066,17.182
68.068,17.280
68.108,17.345
68.149,16.810
68.160,16.901
68.202,16.965
68.218,17.052
68.230,17.141
68.239,17.234
68.243,17.330
68.310,17.372
68.357,16.832
68.389,16.905
68.429,16.971
68.459,17.046
68.467,17.139
68.489,17.220
68.493,17.316
68.561,17.357
68.700,17.338
68.738,17.404
68.749,17.495
68.750,17.594
68.802,17.649
68.813,17.738
68.841,17.814
68.891,17.870
68.894,17.967
68.934,18.031
68.948,18.118
68.968,18.200
68.972,17.697
69.046,17.731
69.054,17.823
69.059,17.920
69.095,17.987
69.107,18.076
69.120,18.164
69.158,18.230
69.192,18.299
69.324,18.279
69.359,18.347
69.370,18.437
69.371,18.536
69.375,18.632
69.384,18.723
69.403,18.806
69.439,18.872
69.491,18.923
69.523,18.993
69.577,19.142
69.577,19.241
69.659,19.263
69.670,18.752
69.706,18.819
69.777,18.852
69.800,18.930
69.846,18.987
69.878,19.056
69.943,19.095
69.948,19.190
69.954,19.284
69.974,19.365
70.015,19.425
70.038,19.503
70.043,19.598
70.210,19.535
70.273,19.574
70.310,19.638
70.321,19.727
70.418,19.731
70.420,19.829
70.511,19.239
70.518,19.332
70.593,19.360
70.672,19.383
70.682,19.474
70.748,19.509
70.791,19.568
70.856,19.605
70.886,19.675
70.967,19.695
71.035,19.729
71.105,19.760
71.136,19.829
71.267,19.800
71.268,19.899
71.300,19.967
71.425,19.943
71.434,20.033
71.434,10.000
73.434,10.000
73.506,10.064
73.510,10.162
73.518,10.258
73.661,10.285
73.673,10.379
73.676,10.477
73.687,10.572
73.774,10.626
73.778,10.724
73.907,10.755
73.911,10.253
73.941,10.337
74.013,10.400
74.039,10.487
74.042,10.585
74.089,10.060
74.104,10.152
74.146,10.231
74.154,10.327
74.204,10.401
74.257,10.474
74.346,10.527
74.363,10.618
74.403,10.697
74.433,10.781
74.469,10.862
74.549,10.918
74.589,10.997
74.603,11.089
74.618,11.180
74.751,11.206
74.775,11.293
74.849,11.351
74.860,11.445
74.869,11.540
74.882,11.633
74.900,11.722
74.929,11.805
74.935,11.901
74.948,11.994
75.013,12.054
75.017,12.152
75.058,12.228
75.101,12.301
75.102,12.401
75.120,12.490
75.122,12.588
75.158,12.666
75.161,12.764
75.255,12.804
75.404,12.209
75.404,12.308
75.420,12.399
75.425,12.496
75.442,12.585
75.453,12.678
75.453,12.778
75.564,12.807
75.642,12.858
75.660,12.446
75.712,12.514
75.888,12.504
75.923,12.582
75.965,12.656
76.025,12.718
76.034,12.812
76.081,12.882
76.104,12.967
76.148,13.039
76.156,13.133
76.158,13.232
76.183,13.316
76.192,13.410
76.200,13.504
76.233,13.582
76.242,13.676
76.254,13.768
76.296,13.839
76.327,13.918
76.390,13.974
76.421,14.052
76.440,14.139
76.490,14.203
76.523,14.280
76.618,14.313
76.647,13.791
76.713,13.846
76.727,13.936
76.783,13.997
76.934,13.392
77.002,13.447
77.046,12.918
77.132,12.962
77.147,13.052
77.210,13.111
77.235,13.195
77.306,13.248
77.313,13.344
77.494,13.323
77.502,13.418
77.550,12.886
77.562,12.978
77.573,12.471
77.583,12.565
77.593,12.658
77.618,12.742
77.796,12.730
77.802,12.826
77.804,12.925
77.883,12.973
77.969,13.018
78.002,13.096
78.164,13.091
78.214,13.158
78.258,13.229
78.348,13.370
78.359,13.463
78.376,13.551
78.405,13.631
78.412,13.727
78.424,13.818
78.451,13.299
78.510,13.360
78.573,13.418
78.647,13.469
78.651,13.566
78.686,13.642
78.693,13.738
78.709,13.827
78.714,13.923
78.807,13.959
78.835,14.039
78.844,13.533
78.909,13.589
78.983,13.639
78.987,13.736
79.053,13.791
79.079,13.873
79.081,13.971
79.084,14.070
79.217,14.076
79.276,14.134
79.352,14.181
79.403,13.645
79.418,13.734
79.430,13.826
79.517,13.866
79.534,13.955
79.541,14.050
79.642,14.079
79.677,14.154
79.709,14.232
79.717,14.326
79.720,14.424
79.721,14.523
79.758,14.597
79.780,14.680
79.809,14.759
79.828,14.845
79.834,14.941
79.836,15.039
79.865,15.118
79.898,15.192
79.972,15.236
79.976,15.334
79.985,14.827
80.031,14.892
80.039,14.986
80.081,15.055
80.096,15.143
80.104,15.238
80.117,15.328
80.168,15.389
80.210,15.456
80.231,15.540
80.241,15.632
80.254,15.722
80.326,15.766
80.352,15.845
80.422,15.290
80.456,15.364
80.485,14.841
80.493,14.336
80.518,14.417
80.569,14.481
80.576,14.576
80.587,14.668
80.611,14.750
80.645,14.825
80.646,14.924
80.679,15.000
80.712,15.076
80.740,15.154
80.759,15.240
80.916,15.221
80.971,15.279
80.975,14.775
81.048,14.822
81.084,14.895
81.107,14.978
81.130,15.061
81.146,15.149
81.174,15.227
81.186,15.319
81.270,15.354
81.282,15.445
81.284,15.543
81.354,15.589
81.430,15.630
81.455,15.710
81.524,15.757
81.548,15.837
81.567,15.922
81.581,16.012
81.662,16.047
81.663,16.146
81.676,15.635
81.677,15.834
81.689,15.325
81.695,15.420
81.737,14.888
81.742,14.985
81.770,15.064
81.779,14.557
81.824,14.624
81.832,14.718
81.853,14.803
81.890,14.875
81.939,14.939
81.946,15.034
81.955,15.127
81.970,15.216
81.972,15.314
81.993,15.398
82.059,15.447
82.060,15.546
82.083,15.629
82.093,15.721
82.124,15.796
82.127,15.894
82.325,15.838
82.352,15.916
82.396,15.981
82.407,16.072
82.414,16.167
82.441,16.245
82.444,16.343
82.508,16.391
82.582,16.429
82.649,16.475
82.657,16.569
82.678,16.651
82.687,16.744
82.712,16.822
82.736,16.902
82.740,16.999
82.779,17.066
82.818,17.132
82.818,17.232
82.827,17.325
82.886,17.373
82.887,17.473
82.900,17.562
82.994,17.579
83.040,17.639
83.110,17.677
83.122,17.766
83.192,17.804
83.282,17.824
83.322,17.889
83.323,17.988
83.343,18.070
83.388,18.130
83.396,17.622
83.527,17.607
83.539,17.697
83.541,17.795
83.587,17.854
83.626,17.920
83.652,17.996
83.805,17.959
83.809,18.055
83.820,18.145
83.960,18.118
83.962,18.217
84.001,18.281
84.003,18.379
84.146,18.348
84.177,18.420
84.183,18.514
84.356,18.455
84.370,18.542
84.387,18.627
84.471,18.648
84.528,18.695
84.554,18.771
84.756,18.682
84.810,18.732
84.881,18.766
84.882,18.865
84.929,18.921
84.952,18.399
85.057,17.802
85.074,17.887
85.088,17.975
85.102,18.062
85.197,18.076
85.342,18.046
85.366,18.125
85.422,18.174
85.503,18.200
85.546,18.261
85.551,18.357
85.571,18.438
85.584,18.526
85.639,18.575
85.660,18.656
85.677,18.740
85.712,18.807
85.719,18.901
85.817,18.908
85.865,18.963
86.016,18.921
86.056,18.983
86.062,19.077
86.146,19.097
86.364,18.989
86.442,19.016
86.476,19.084
86.520,19.142
86.563,19.201
86.565,19.298
86.589,19.375
86.590,19.475
86.617,19.548
86.624,19.641
86.626,19.739
86.626,19.839
86.648,19.917
86.662,20.003
86.662,10.000
88.662,10.000
88.664,10.099
88.690,10.186
88.720,10.271
88.740,10.361
88.741,10.460
88.767,10.546
88.786,10.636
88.793,10.733
88.800,10.229
