t,vm
233.262,17.820
233.271,17.912
233.282,18.002
233.305,18.081
233.367,18.126
233.367,18.225
233.380,18.313
233.396,18.399
233.400,18.495
233.406,18.589
233.409,18.686
233.421,18.175
233.433,18.265
233.472,18.329
233.485,18.517
233.501,18.003
233.587,18.025
233.603,18.111
233.610,17.605
233.648,17.671
233.648,17.771
233.690,17.834
233.774,17.259
233.786,17.348
233.791,16.844
233.852,16.893
233.859,16.987
233.883,17.067
233.895,17.156
233.903,17.250
233.928,17.328
233.937,17.420
233.972,17.490
233.982,17.581
234.068,17.606
234.082,17.693
234.087,17.189
234.106,17.272
234.164,17.322
234.166,17.421
234.223,17.471
234.245,17.552
234.258,17.641
234.279,17.122
234.294,17.209
234.330,17.278
234.371,16.743
234.406,16.814
234.412,16.908
234.424,16.999
234.430,17.094
234.442,17.183
234.442,17.283
234.443,17.383
234.476,17.453
234.493,17.538
234.496,17.636
234.502,17.731
234.508,17.826
234.530,17.906
234.559,17.980
234.601,18.042
234.623,18.122
234.707,18.146
234.710,18.243
234.719,18.336
234.732,18.424
234.732,18.524
234.742,18.615
234.748,18.709
234.754,18.803
234.756,18.901
234.763,18.995
234.829,19.032
234.832,19.130
234.839,19.223
234.866,19.297
234.875,19.388
234.877,19.486
234.911,19.552
234.915,19.649
234.940,19.724
234.952,19.813
234.985,19.880
235.043,19.922
235.065,20.000
235.065,10.000
237.065,10.000
237.085,10.190
237.123,10.270
237.150,10.357
237.167,10.448
237.178,10.542
237.249,10.605
237.260,10.699
237.265,10.796
237.274,10.891
237.282,10.987
237.294,11.081
237.304,11.175
237.359,11.244
237.360,11.344
237.370,11.438
237.395,11.524
237.395,11.624
237.402,11.720
237.410,11.815
237.410,11.915
237.413,12.013
237.446,12.094
237.449,12.292
237.507,12.356
237.521,12.447
237.536,12.538
237.536,12.038
237.549,11.530
237.554,11.627
237.575,11.115
237.576,11.215
237.604,11.299
237.626,11.386
237.630,11.484
237.643,11.577
237.697,11.646
237.719,11.733
237.722,11.831
237.727,11.328
237.764,11.407
237.813,11.479
237.818,11.576
237.827,11.671
237.831,11.769
237.849,11.258
237.866,11.349
237.869,10.847
237.875,10.944
237.889,11.036
237.890,10.536
237.896,10.032
237.921,10.120
237.923,10.219
237.938,10.311
237.944,10.408
237.945,10.507
237.949,10.606
237.952,10.704
237.955,10.202
237.975,10.392
237.987,10.486
238.079,10.537
238.085,10.634
238.093,10.730
238.113,10.220
238.115,10.318
238.121,9.815
238.128,9.912
238.139,10.007
238.144,10.104
238.158,10.197
238.159,10.297
238.162,10.395
238.168,10.492
238.171,10.590
238.198,10.676
238.213,10.768
238.219,10.864
238.226,10.961
238.240,11.053
238.262,11.141
238.286,10.627
238.288,10.727
238.312,10.814
238.324,10.907
238.329,11.004
238.367,11.084
238.391,10.570
238.405,10.663
238.417,10.757
238.432,10.848
238.460,10.933
238.473,11.026
238.476,11.124
238.480,11.223
238.482,11.421
238.484,11.520
238.493,11.615
238.515,11.702
238.527,11.795
238.548,11.883
238.554,11.979
238.570,12.069
238.571,12.169
238.573,12.268
238.578,12.465
238.585,12.660
238.586,12.760
238.592,12.856
238.597,12.953
238.604,12.448
238.618,12.539
238.620,12.638
238.655,12.116
238.658,12.215
238.659,12.314
238.695,12.391
238.721,12.475
238.747,12.659
238.755,12.754
238.758,12.852
238.774,12.342
238.824,12.411
238.845,11.898
238.851,11.994
238.852,12.094
238.855,12.192
238.858,12.290
238.870,12.483
238.872,12.582
238.910,12.658
238.910,12.758
238.913,12.856
238.921,12.950
238.938,13.040
238.942,13.137
238.953,13.230
238.974,12.716
238.979,12.813
238.993,13.004
239.010,13.093
239.083,13.145
239.109,13.228
239.120,12.721
239.135,12.811
239.144,12.906
239.147,13.003
239.164,13.092
239.166,13.191
239.207,13.264
239.211,13.362
239.267,13.424
239.279,13.516
239.287,13.611
239.292,13.707
239.324,13.185
239.328,13.283
239.347,13.370
239.348,13.469
239.358,13.563
239.368,13.056
239.378,13.150
239.391,13.241
239.395,13.438
239.396,13.537
239.401,13.634
239.450,13.701
239.455,13.197
239.458,12.695
239.502,12.767
239.504,12.866
239.516,12.959
239.540,13.043
239.543,13.141
239.583,13.215
239.590,13.310
239.594,13.407
239.615,13.493
239.620,13.590
239.632,13.082
239.634,12.581
239.634,12.080
239.673,12.157
239.700,12.241
239.706,11.737
239.712,11.834
239.742,11.916
239.752,12.010
239.770,12.099
239.777,12.195
239.793,12.285
239.818,12.369
239.824,12.466
239.830,11.962
239.842,12.155
239.844,12.254
239.873,12.336
239.884,12.429
239.905,12.616
239.919,12.707
239.922,12.805
239.932,12.899
239.934,12.998
239.937,13.096
239.945,13.190
239.986,12.664
240.000,12.755
240.002,12.853
240.013,12.346
240.015,12.445
240.024,12.539
240.029,12.637
240.036,12.732
240.045,12.826
240.078,12.905
240.082,12.403
240.086,12.500
240.102,12.590
240.104,12.789
240.113,12.883
240.124,12.976
240.144,13.163
240.147,13.261
240.154,13.356
240.166,13.449
240.178,13.540
240.190,13.632
240.199,13.726
240.210,13.218
240.211,13.317
240.255,12.788
240.260,12.885
240.262,12.984
240.270,13.079
240.272,13.178
240.280,13.272
240.291,13.365
240.299,13.460
240.338,13.534
240.347,13.627
240.348,13.727
240.349,13.826
240.383,13.902
240.385,14.001
240.401,14.090
240.426,14.172
240.431,14.269
240.432,13.768
240.441,13.862
240.446,13.958
240.448,14.057
240.453,13.553
240.454,13.653
240.459,13.750
240.478,13.836
240.488,13.330
240.524,13.406
240.535,13.498
240.544,13.592
240.574,13.071
240.575,13.171
240.579,13.268
240.591,13.361
240.643,12.825
240.644,12.925
240.714,12.980
240.729,12.470
240.781,12.538
240.822,12.612
240.827,12.709
240.839,12.801
240.843,12.898
240.860,12.988
240.861,13.087
240.885,13.171
240.912,12.654
240.930,12.142
241.004,11.597
241.017,11.690
241.035,11.779
241.040,11.877
241.079,11.953
241.081,12.052
241.082,12.151
241.085,12.249
241.109,12.335
241.117,12.430
241.125,12.525
241.129,12.622
241.138,12.717
241.158,12.204
241.159,12.304
241.170,12.397
241.192,12.483
241.200,12.578
241.226,12.662
241.230,12.759
241.276,12.830
241.279,12.928
241.285,13.024
241.299,13.115
241.301,13.214
241.301,13.314
241.312,13.406
241.314,12.905
241.320,13.001
241.321,12.501
241.324,12.598
241.329,12.695
241.340,12.789
241.347,12.884
241.349,12.383
241.353,12.480
241.386,12.560
241.402,12.650
241.427,12.734
241.464,12.210
241.480,12.301
241.485,12.397
241.486,12.497
241.500,12.588
241.520,12.075
241.521,11.575
241.527,11.672
241.545,11.761
241.546,11.860
241.551,11.958
241.561,12.051
241.582,12.139
241.585,11.637
241.603,11.726
241.604,11.926
241.620,12.017
241.637,12.106
241.640,12.204
241.644,12.302
241.647,12.400
241.657,12.494
241.659,11.993
241.666,12.089
241.676,12.182
241.678,12.281
241.693,12.372
241.698,12.469
241.722,12.554
241.736,12.645
241.739,12.743
241.785,12.814
241.791,12.910
241.811,12.997
241.818,12.493
241.889,12.548
241.901,12.641
241.931,12.722
241.940,12.816
241.954,12.907
241.974,12.994
241.984,13.088
241.988,13.185
241.994,13.281
242.011,13.370
242.029,13.458
242.063,12.935
242.065,13.034
242.089,13.118
242.093,13.215
242.184,13.255
242.227,13.327
242.301,13.378
242.315,13.469
242.358,13.539
242.379,13.626
242.384,13.722
242.444,13.181
242.448,13.278
242.469,13.364
242.472,12.862
242.472,12.962
242.493,13.049
242.502,13.143
242.502,12.643
242.517,12.133
242.520,12.231
242.528,12.326
242.562,12.406
242.581,12.494
242.622,12.568
242.642,12.656
242.662,12.143
242.681,12.232
242.692,11.725
242.762,11.784
242.774,11.877
242.789,11.968
242.789,12.168
242.797,12.263
242.805,12.358
242.809,12.456
242.820,12.549
242.829,12.043
242.831,11.542
242.833,11.641
242.835,11.139
242.844,10.635
242.855,10.829
242.857,10.928
242.858,10.427
242.888,10.511
242.928,10.591
242.938,10.085
242.964,10.172
242.964,10.272
242.979,10.365
242.982,10.463
242.985,10.561
242.995,10.656
243.016,10.745
243.037,10.834
243.067,10.918
243.076,11.012
243.082,10.509
243.086,10.007
243.109,10.096
243.114,10.193
243.116,10.292
243.119,10.391
243.119,10.490
243.140,9.979
243.149,10.075
243.158,10.170
243.164,9.667
243.173,9.763
243.190,9.855
243.192,9.954
243.224,10.038
243.254,10.123
243.279,10.210
243.288,10.305
243.289,10.405
243.294,10.502
243.297,10.601
243.335,10.080
243.336,10.180
243.379,10.258
243.383,10.356
243.426,10.434
243.428,10.533
243.431,10.632
243.440,10.726
243.441,10.826
243.448,10.922
243.462,11.015
243.470,11.111
243.482,11.204
243.493,11.298
243.522,11.381
243.526,11.479
243.528,10.977
243.537,10.473
243.567,10.557
243.572,10.054
243.598,10.141
243.645,10.218
243.699,10.290
243.727,10.375
243.734,10.472
243.761,10.558
243.784,10.645
243.787,10.744
243.803,10.835
243.820,10.926
243.859,11.005
243.888,10.489
243.895,10.585
243.897,10.684
243.902,10.782
243.913,10.876
243.929,10.967
243.936,11.063
244.056,11.097
244.068,11.190
244.074,10.687
244.081,10.183
244.085,10.281
244.090,10.378
244.102,10.472
244.112,10.567
244.114,10.666
244.121,10.762
244.127,10.859
244.132,10.957
244.153,11.045
244.161,11.141
244.193,10.623
244.212,10.713
244.218,10.809
244.226,10.905
244.236,11.000
244.250,11.092
244.257,11.188
244.292,11.269
244.293,10.768
244.301,10.864
244.324,10.951
244.355,11.034
244.376,11.123
244.422,11.197
244.433,11.291
244.447,11.383
244.464,11.473
244.470,11.570
244.475,11.067
244.476,11.166
244.482,11.263
244.485,11.361
244.486,11.461
244.487,11.560
244.503,11.651
244.521,11.741
244.524,11.839
244.532,11.934
244.551,12.023
244.586,12.102
244.586,12.202
244.594,12.297
244.595,12.396
244.602,12.492
244.611,12.586
244.625,12.677
244.628,12.775
244.640,12.268
244.644,12.366
244.662,12.454
244.665,12.553
244.668,12.650
244.676,12.745
244.678,12.244
244.692,12.336
244.757,12.396
244.790,11.875
244.808,11.964
244.831,12.051
244.850,12.139
244.858,12.234
244.935,12.288
244.938,11.786
244.962,11.871
244.993,11.953
245.020,12.037
245.022,12.136
245.035,12.228
245.043,12.323
245.048,12.420
245.074,12.504
245.100,12.587
245.103,12.086
245.133,12.268
245.133,12.367
245.201,12.425
245.208,12.521
245.238,12.602
245.275,12.679
245.282,12.775
245.285,12.273
245.290,12.370
245.309,12.458
245.316,12.554
245.425,12.585
245.434,12.680
245.439,12.776
245.461,12.262
245.485,12.348
245.485,12.448
245.489,12.545
245.495,12.642
245.507,12.734
245.518,12.827
245.575,12.290
245.581,12.387
245.590,11.881
245.627,11.959
245.632,12.056
245.640,12.151
245.655,12.242
245.664,11.737
245.685,11.825
245.690,11.922
245.695,12.019
245.745,12.089
245.748,12.186
245.750,12.285
245.760,12.379
245.769,12.474
245.799,12.555
245.822,12.641
245.829,12.736
245.860,12.816
245.864,12.914
245.920,12.978
245.946,13.061
245.948,13.160
245.964,13.249
245.967,13.347
245.984,13.436
245.986,12.934
245.989,13.033
246.027,13.108
246.058,13.187
246.070,13.280
246.070,13.380
246.086,12.869
246.095,12.963
246.099,13.060
246.116,13.149
246.144,13.231
246.146,13.329
246.158,13.422
246.171,13.513
246.175,13.611
246.221,13.679
246.230,13.773
246.241,13.865
246.242,13.965
246.247,14.061
246.255,13.556
246.263,13.050
246.308,13.121
246.312,13.218
246.329,13.307
246.332,13.405
246.339,13.500
246.360,13.586
246.404,13.656
246.411,13.752
246.415,13.848
246.419,13.946
246.456,14.020
246.483,14.101
246.499,13.590
246.558,13.650
246.574,13.739
246.577,13.237
246.596,13.324
246.612,13.413
246.617,13.511
246.621,13.607
246.644,13.092
246.657,13.184
246.675,12.672
246.699,12.756
246.758,12.819
246.775,12.908
246.782,13.003
246.792,13.097
246.804,13.189
246.816,13.281
246.831,13.371
246.845,13.462
246.846,13.561
246.854,13.656
246.864,13.749
246.864,13.849
246.879,13.338
246.883,12.836
246.890,12.331
246.912,12.418
246.928,12.508
246.961,12.587
246.963,12.686
246.989,12.769
247.008,12.858
247.022,12.948
247.032,12.442
247.043,12.535
247.051,12.630
247.059,12.725
247.068,12.319
247.074,11.815
247.075,11.915
247.075,12.015
247.089,12.107
247.108,12.195
247.116,12.290
247.132,12.380
247.137,12.477
247.140,12.675
247.160,12.763
247.162,12.861
247.164,12.960
247.195,13.040
247.200,12.637
247.218,12.726
247.235,12.814
247.260,12.898
247.282,12.984
247.299,13.073
247.323,13.158
247.350,13.240
247.366,13.330
247.373,13.425
247.382,13.519
247.415,13.596
247.416,13.696
247.442,13.778
247.451,13.272
247.463,13.364
247.487,13.448
247.489,13.547
247.498,13.640
247.505,13.736
247.512,13.831
247.536,13.314
247.558,13.400
247.582,13.483
247.585,12.982
247.586,13.081
247.591,13.177
247.616,13.361
247.624,13.455
247.637,13.547
247.639,13.645
247.646,13.741
247.647,13.840
247.651,13.337
247.665,12.828
247.676,12.321
247.697,12.408
247.706,12.503
247.731,12.587
247.755,12.672
247.763,12.767
247.782,12.855
247.797,12.945
247.848,13.012
247.862,12.603
247.872,12.696
247.918,12.167
247.949,12.249
247.975,12.333
247.976,12.432
247.991,12.523
248.001,12.617
248.032,12.697
248.096,12.756
248.133,12.833
248.176,12.905
248.200,12.990
248.203,13.087
248.214,13.181
248.257,13.252
248.258,13.351
248.263,13.448
248.287,13.532
248.289,13.631
248.297,13.725
248.304,13.821
248.315,13.913
248.324,14.007
248.324,14.106
248.336,14.198
248.348,14.289
248.359,14.382
248.365,13.878
248.388,13.961
248.401,13.453
248.413,13.545
248.413,13.645
248.458,13.714
248.459,12.713
248.471,12.206
248.495,12.291
248.529,12.370
248.569,12.446
248.569,11.945
248.571,12.044
248.575,12.142
248.575,12.241
248.581,12.338
248.582,12.438
248.624,12.511
248.627,12.610
248.632,12.706
248.640,12.301
248.650,12.395
248.650,12.495
248.661,12.588
248.696,12.666
248.696,12.766
248.716,12.853
248.738,12.940
248.740,13.038
248.742,13.137
248.750,13.231
248.752,13.430
248.760,13.525
248.800,13.598
248.808,13.693
248.809,13.792
248.816,13.887
248.821,13.983
248.840,14.070
248.851,14.163
248.855,14.259
248.866,14.352
248.887,14.436
248.903,13.925
248.908,14.021
248.911,14.120
248.963,14.182
248.966,14.281
248.968,14.379
248.974,14.475
248.975,14.574
248.981,14.769
249.003,14.854
249.096,14.285
249.103,14.380
249.156,14.442
249.169,14.532
249.176,14.727
249.206,14.805
249.210,14.902
249.214,14.999
249.227,15.089
249.230,15.187
249.230,15.287
249.249,15.372
249.250,15.471
249.253,15.570
249.263,15.662
249.265,15.760
249.283,15.846
249.286,15.944
249.294,16.037
249.308,16.126
249.315,16.221
249.317,16.318
249.351,15.791
249.373,15.874
249.379,15.969
249.444,16.017
249.471,16.095
249.485,15.584
249.495,15.677
249.536,15.744
249.538,15.843
249.573,15.915
249.584,16.006
249.589,16.102
249.592,15.600
249.596,15.697
249.611,15.785
249.615,15.882
249.625,15.974
249.627,16.072
249.651,16.153
249.663,16.243
249.693,16.319
249.698,16.415
249.699,15.914
249.700,16.013
249.712,16.104
249.719,16.198
249.720,16.297
249.730,16.389
249.731,16.488
249.756,16.568
249.763,16.662
249.781,16.747
249.786,16.843
249.789,16.940
249.789,17.040
249.797,17.133
249.804,17.228
249.815,16.718
249.840,16.797
249.847,16.891
249.895,16.951
249.895,17.150
249.901,17.346
249.902,17.444
249.909,17.539
249.913,17.035
249.918,16.531
249.931,16.620
250.024,16.643
250.050,16.121
250.090,16.189
250.102,16.279
250.120,15.765
250.124,15.862
250.130,15.957
250.133,16.154
250.226,16.279
250.238,16.370
250.303,16.416
250.321,16.502
250.342,16.585
250.368,16.663
250.389,16.745
250.417,16.222
250.427,16.313
250.435,15.907
250.449,15.996
250.469,16.081
250.471,16.178
250.481,16.270
250.498,16.356
250.511,16.446
250.544,16.519
250.611,16.563
250.634,16.644
250.635,16.744
250.644,16.836
250.644,16.936
250.656,17.027
250.673,17.111
250.676,17.209
250.688,17.299
250.714,16.776
250.749,16.847
250.768,16.931
250.769,17.030
250.792,17.110
250.809,17.196
250.877,17.238
250.910,17.309
250.929,16.793
250.949,16.876
250.967,16.961
250.981,17.049
251.017,17.118
251.031,17.206
251.078,17.266
251.153,17.301
251.161,17.395
251.165,17.491
251.166,17.590
251.204,17.056
251.230,17.134
251.235,17.230
251.258,17.310
251.285,17.387
251.293,17.480
251.359,17.522
251.392,16.994
251.411,17.078
251.432,17.160
251.440,17.253
251.456,17.339
251.471,17.426
251.508,17.494
251.555,16.953
251.573,17.037
251.575,17.136
251.589,17.224
251.617,17.300
251.620,16.797
251.624,16.294
251.627,16.391
251.631,15.888
251.640,15.981
251.661,16.064
251.671,16.156
251.703,16.230
251.710,16.324
251.731,16.408
251.738,16.502
251.748,16.594
251.777,16.069
251.778,16.169
251.809,16.243
251.842,16.317
251.889,15.778
251.900,15.870
251.904,15.967
251.908,16.063
251.918,16.155
251.932,16.244
252.076,16.227
252.076,16.327
252.114,16.397
252.121,16.490
252.125,16.587
252.134,16.080
252.178,16.144
252.229,16.203
252.275,16.267
252.508,15.578
252.528,15.663
252.531,15.760
252.556,15.840
252.621,15.889
252.635,15.378
252.639,15.474
252.643,15.571
252.672,15.649
252.678,15.745
252.697,15.829
252.731,15.902
252.733,16.001
252.758,16.081
252.759,16.180
252.844,16.212
252.846,16.310
252.859,16.400
252.876,16.485
252.899,16.567
252.901,16.665
252.944,16.729
252.959,16.816
252.971,16.907
253.003,16.979
253.008,17.075
253.021,17.164
253.024,17.262
253.028,17.358
253.056,16.834
253.102,16.895
253.111,16.987
253.117,17.082
253.125,16.575
253.134,16.668
253.202,16.712
253.212,16.803
253.226,16.892
253.247,16.973
253.248,17.072
253.304,16.525
253.324,16.608
253.340,16.095
253.342,16.194
253.355,16.283
253.364,16.376
253.384,16.459
253.414,16.535
253.434,16.618
253.463,16.694
253.541,16.729
253.541,16.829
253.542,16.928
253.624,16.959
253.635,17.050
253.637,17.148
253.641,17.244
253.674,17.316
253.676,16.814
253.725,16.874
253.734,16.966
253.755,17.048
253.779,17.127
253.797,17.212
253.798,17.311
253.819,17.393
253.880,17.440
253.884,17.537
253.905,17.618
253.920,17.105
253.921,17.204
253.944,17.284
253.949,17.380
253.961,17.470
253.992,16.942
253.994,17.041
254.004,16.532
254.015,16.623
254.032,16.709
254.080,16.769
254.083,16.267
254.096,16.356
254.118,16.438
254.120,16.536
254.121,16.635
254.127,16.731
254.155,16.807
254.196,16.272
254.197,16.372
254.215,16.457
254.246,16.532
254.263,16.017
254.297,16.091
254.353,16.146
254.369,15.633
254.377,15.726
254.393,15.814
254.399,15.909
254.402,16.007
254.438,16.078
254.449,16.169
254.453,16.266
254.472,16.350
254.477,15.846
254.519,15.913
254.523,16.010
254.527,15.506
254.533,15.602
254.551,15.688
254.579,15.766
254.590,15.857
254.608,15.943
254.609,16.042
254.617,16.136
254.619,15.634
254.622,15.132
254.638,15.220
254.669,15.296
254.673,15.393
254.674,15.492
254.724,15.554
254.726,15.652
254.735,15.745
254.779,15.211
254.790,15.402
254.793,14.900
254.812,14.986
254.833,15.070
254.834,14.569
254.835,14.168
254.840,14.265
254.855,13.854
254.884,13.934
254.886,14.033
254.898,14.124
254.910,13.616
254.914,13.713
254.914,13.813
254.947,13.890
254.965,13.977
254.967,14.276
254.973,14.372
254.975,14.471
254.977,14.569
254.978,14.668
255.019,14.739
255.026,14.833
255.045,14.919
255.068,15.002
255.110,15.070
255.122,15.161
255.135,15.252
255.162,15.331
255.165,15.429
255.211,14.894
255.266,14.952
255.268,15.051
255.269,15.150
255.274,14.646
255.284,14.739
255.285,14.838
255.289,14.935
255.303,15.025
255.315,15.116
255.328,15.206
255.338,14.698
255.340,14.797
255.357,14.285
255.357,14.384
255.364,14.480
255.371,14.574
255.383,14.665
255.400,14.153
255.402,14.252
255.413,14.344
255.413,14.444
255.443,14.522
255.448,14.619
255.469,14.703
255.476,14.798
255.493,14.885
255.595,14.910
255.615,14.995
255.618,15.093
255.621,14.590
255.625,14.687
255.632,14.782
255.636,14.880
255.639,14.977
255.675,15.050
255.687,15.141
255.723,15.214
255.758,15.287
255.767,15.381
255.799,15.456
255.800,15.555
255.817,15.742
255.819,15.840
255.820,15.339
255.823,15.437
255.853,15.514
255.876,15.596
255.883,15.691
255.893,15.183
255.900,14.678
255.901,14.777
255.902,14.976
255.938,15.049
255.939,15.149
255.941,15.247
255.942,14.746
255.945,14.844
255.946,14.944
255.959,14.034
255.972,14.125
255.972,14.324
255.973,14.424
255.982,13.917
255.991,14.011
256.015,14.094
256.019,14.191
256.025,14.287
256.047,14.371
256.051,14.469
256.060,14.562
256.063,14.660
256.063,14.760
256.079,14.848
256.083,14.945
256.090,15.040
256.094,15.137
256.099,15.233
256.103,15.430
256.110,15.525
256.116,15.620
256.116,15.720
256.122,15.215
256.138,14.703
256.139,14.802
256.160,14.887
256.179,14.373
256.186,14.467
256.196,14.561
256.205,14.254
256.220,14.343
256.224,14.441
256.229,14.537
256.229,14.637
256.235,14.733
256.266,14.810
256.308,14.878
256.333,14.960
256.337,15.057
256.357,15.142
256.370,15.232
256.381,15.323
256.382,15.423
256.386,15.520
256.386,15.619
256.390,15.717
256.396,15.812
256.398,15.911
256.405,16.005
256.435,15.481
256.446,15.672
256.451,15.768
256.498,15.232
256.514,14.719
256.542,14.798
256.545,14.896
256.548,14.994
256.553,15.091
256.554,15.189
256.576,15.273
256.582,15.468
256.609,14.948
256.618,15.040
256.633,15.130
256.653,15.215
256.655,15.313
256.655,14.813
256.676,14.297
256.685,14.490
256.701,14.579
256.739,14.652
256.761,14.736
256.762,14.835
256.778,14.323
256.782,14.420
256.783,14.519
256.784,14.719
256.794,14.811
256.810,14.900
256.814,14.996
256.816,15.095
256.818,15.193
256.826,15.287
256.839,14.777
256.843,14.874
256.855,14.965
256.856,15.065
256.879,15.247
256.923,15.314
256.957,15.388
256.990,15.463
257.022,14.938
257.051,15.016
257.055,15.113
257.058,15.211
257.075,15.298
257.078,15.396
257.079,15.595
257.089,15.687
257.114,15.168
257.115,15.266
257.121,15.362
257.125,15.459
257.126,15.558
257.153,15.638
257.192,15.707
257.201,15.800
257.209,15.293
257.213,15.390
257.232,14.876
257.233,14.975
257.258,14.456
257.274,14.545
257.297,14.628
257.312,14.717
257.322,14.810
257.329,14.905
257.342,14.995
257.355,15.085
257.363,15.179
257.381,15.266
257.420,14.735
257.498,14.778
257.529,14.855
257.563,14.930
257.563,15.030
257.565,14.528
257.594,14.607
257.603,14.701
257.603,14.801
257.610,14.896
257.613,14.394
257.621,14.488
257.644,14.572
257.654,14.664
257.676,14.748
257.678,14.847
257.724,14.912
257.725,15.012
257.734,15.105
257.750,15.193
257.781,14.669
257.789,14.164
257.837,14.230
257.857,14.315
257.864,14.410
257.870,14.506
257.875,14.602
257.885,14.695
257.890,14.791
257.891,14.991
257.898,15.085
257.902,15.182
257.907,15.278
257.932,15.360
257.951,15.445
257.992,15.513
258.001,15.606
258.039,15.777
258.045,15.872
258.071,15.351
258.078,15.446
258.086,15.540
258.093,15.034
258.114,15.119
258.155,14.588
258.166,14.680
258.177,14.771
258.179,14.270
258.194,14.359
258.205,14.451
258.220,14.540
258.231,14.632
258.249,14.719
258.251,14.818
258.284,14.893
258.318,14.968
258.341,15.051
258.353,15.142
258.356,15.239
258.364,15.333
258.387,15.416
258.464,15.457
258.472,15.551
258.490,15.636
258.522,15.712
258.531,15.804
258.538,15.899
258.559,15.983
258.572,16.072
258.578,16.167
258.584,16.262
258.605,16.345
258.607,16.444
258.621,16.632
258.648,16.710
258.674,16.787
258.675,16.886
258.694,16.970
258.702,17.064
258.731,16.539
258.751,16.623
258.772,16.105
258.797,16.185
258.798,15.684
258.805,15.779
258.806,15.278
258.909,15.300
258.971,15.352
258.982,15.444
259.029,15.507
259.031,15.006
259.049,15.093
259.058,15.186
259.065,15.280
259.074,15.474
259.090,15.562
259.110,15.646
259.183,15.689
259.192,15.782
259.215,15.864
259.244,15.941
259.250,15.436
259.251,15.535
259.261,15.627
259.293,15.702
259.296,15.800
259.320,15.881
259.333,15.971
259.370,16.041
259.372,16.139
259.372,16.239
259.381,16.332
259.389,16.426
259.391,16.524
259.396,16.020
259.397,16.119
259.398,16.218
259.402,15.715
259.404,15.813
259.409,15.410
259.414,15.506
259.428,15.595
259.443,15.683
259.450,15.777
259.451,15.877
259.467,15.964
259.469,16.063
259.511,15.529
259.514,15.626
259.516,15.725
259.521,15.821
259.537,15.908
259.544,16.003
259.548,16.100
259.578,15.576
259.583,15.672
259.590,15.766
259.609,15.251
259.610,15.350
259.615,15.446
259.618,14.544
259.627,14.638
259.627,14.738
259.642,14.826
259.660,14.913
259.666,14.409
259.666,14.509
259.666,14.609
259.670,14.706
259.677,14.800
259.685,14.895
259.720,14.968
259.725,15.065
259.740,15.154
259.748,15.247
259.760,14.738
259.767,14.834
259.780,14.924
259.784,15.021
259.789,15.117
259.794,15.213
259.794,15.313
259.804,14.805
259.808,14.302
259.813,14.399
259.838,14.481
259.844,13.977
259.866,14.061
259.878,14.253
259.879,14.352
259.884,14.448
259.887,14.546
259.887,14.146
259.912,13.629
259.914,13.728
259.914,13.827
259.916,13.326
260.012,13.362
260.022,12.856
260.023,12.955
260.031,13.050
260.049,13.138
260.051,13.237
260.051,13.337
260.055,13.434
260.064,13.528
260.074,13.621
260.075,13.720
260.075,13.820
260.079,13.418
260.083,13.515
260.084,13.615
260.086,13.713
260.104,13.801
260.104,13.900
260.105,14.000
260.105,14.100
260.112,14.195
260.121,14.289
260.123,14.387
260.126,14.485
260.126,14.585
260.138,14.677
260.141,14.174
260.155,14.264
260.175,14.350
260.182,13.845
260.183,14.044
260.193,14.137
260.209,14.226
260.211,14.325
260.213,14.423
260.236,14.507
260.244,14.600
260.262,14.688
260.273,14.879
260.306,14.955
260.308,14.454
260.323,14.543
260.323,14.042
260.356,14.120
260.463,14.144
260.501,13.617
260.517,13.706
260.519,13.805
260.555,13.280
260.557,13.379
260.563,12.875
260.575,12.967
260.580,13.064
260.590,13.158
260.605,13.248
260.608,13.346
260.610,12.844
260.624,12.935
260.630,13.032
260.630,13.131
260.643,13.223
260.648,13.320
260.674,13.402
260.689,13.492
260.698,12.986
260.730,13.065
260.734,13.162
260.736,12.661
260.737,12.760
260.747,12.854
260.750,12.952
260.751,13.052
260.774,13.137
260.810,13.213
260.816,13.309
260.825,12.803
260.842,12.892
260.854,12.985
260.857,13.082
260.889,12.562
260.905,12.051
260.906,12.151
260.909,12.249
260.932,12.335
260.948,12.425
260.951,11.924
260.955,12.021
260.965,12.115
260.973,12.210
261.000,12.294
261.010,12.388
261.034,12.473
261.052,12.562
261.075,12.647
261.082,12.743
261.083,12.842
261.084,12.942
261.090,12.438
261.101,12.530
261.109,12.026
261.117,12.121
261.137,11.709
261.139,11.808
261.151,11.900
261.155,11.398
261.162,11.494
261.172,11.588
261.179,11.684
261.198,11.773
261.204,11.869
261.214,11.964
261.232,12.053
261.255,12.139
261.260,12.236
261.275,12.327
261.286,12.420
261.294,11.915
261.310,12.006
261.320,12.100
261.323,12.198
261.365,12.272
261.379,12.364
261.382,12.462
261.384,12.560
261.396,12.653
261.428,12.133
261.435,11.628
261.445,11.123
261.462,11.213
261.487,11.299
261.492,11.396
261.551,11.463
261.572,11.551
261.578,11.648
261.586,11.743
261.591,11.840
261.596,11.937
261.598,12.035
261.609,12.129
261.644,12.208
261.655,12.301
261.684,12.383
261.769,12.431
261.773,12.528
261.779,12.624
261.791,12.717
261.856,12.776
261.868,12.868
261.919,12.935
261.945,13.018
261.968,12.504
262.009,11.978
262.063,12.046
262.108,12.119
262.111,12.217
262.114,12.315
262.128,12.407
262.182,12.473
262.247,12.532
262.259,12.625
262.297,12.101
