t,vm
93.500,15.086
93.600,15.110
93.700,15.135
93.800,15.659
93.900,16.281
94.000,16.399
94.100,15.617
94.200,15.739
94.300,15.460
94.400,15.083
94.500,14.808
94.600,14.834
94.700,14.960
94.800,15.185
94.900,15.309
95.000,15.632
95.100,16.054
95.200,16.174
95.300,16.093
95.400,16.212
95.500,16.831
95.600,17.047
95.700,15.962
95.800,15.782
95.900,16.403
96.000,15.821
96.100,15.542
96.200,16.164
96.300,16.784
96.400,16.000
96.500,16.220
96.600,16.239
96.700,16.457
96.800,17.275
96.900,17.589
97.000,16.501
97.100,17.118
97.200,17.533
97.300,16.945
97.400,17.060
97.500,17.175
97.600,16.989
97.700,17.204
97.800,17.718
97.900,17.730
98.000,18.641
98.100,18.748
98.200,18.654
98.300,18.961
98.400,19.766
98.500,19.867
98.600,19.868
98.700,19.568
98.800,19.671
98.900,18.272
99.000,18.381
99.100,17.989
99.200,18.399
99.300,18.307
99.400,18.716
99.500,18.022
99.600,17.732
99.700,18.143
99.800,18.052
99.900,17.962
100.000,17.772
100.100,18.384
100.200,18.192
100.300,18.901
100.400,19.406
100.500,19.309
100.600,19.513
100.700,19.415
100.800,19.618
100.900,19.420
101.000,19.123
101.100,19.327
101.200,18.930
101.300,19.336
101.400,18.939
101.500,18.944
101.600,19.450
101.700,19.952
101.800,20.953
101.800,10.000
101.900,10.000
102.000,10.000
102.100,10.000
102.200,10.000
102.300,10.000
102.400,10.000
102.500,10.000
102.600,10.000
102.700,10.000
102.800,10.000
102.900,10.000
103.000,10.000
103.100,10.000
103.200,10.000
103.300,10.000
103.400,10.000
103.500,10.000
103.600,10.000
103.700,10.000
103.800,10.000
103.900,10.050
104.000,10.600
104.100,10.847
104.200,10.793
104.300,9.639
104.400,9.390
104.500,10.043
104.600,10.193
104.700,10.442
104.800,10.590
104.900,10.837
105.000,11.283
105.100,11.726
105.200,11.468
105.300,10.810
105.400,10.356
105.500,10.705
105.600,10.951
105.700,11.196
105.800,9.940
105.900,9.091
106.000,9.545
106.100,9.098
106.200,9.052
106.300,9.307
106.400,9.860
106.500,9.511
106.600,9.863
106.700,8.714
106.800,7.970
106.900,8.031
107.000,7.690
107.100,6.952
107.200,7.617
107.300,8.279
107.400,8.138
107.500,7.697
107.600,6.959
107.700,7.124
107.800,7.588
107.900,7.150
108.000,7.715
108.100,7.876
108.200,7.337
108.300,7.900
108.400,8.360
108.500,8.319
108.600,8.777
108.700,9.433
108.800,9.286
108.900,9.440
109.000,9.992
109.100,10.242
109.200,10.691
109.300,11.138
109.400,11.482
109.500,11.825
109.600,13.365
109.700,12.999
109.800,13.234
109.900,13.167
110.000,13.502
110.100,13.434
110.200,13.367
110.300,12.600
110.400,12.837
110.500,12.873
110.600,13.309
110.700,11.842
110.800,11.583
110.900,10.725
111.000,10.771
111.100,10.817
111.200,11.363
111.300,11.207
111.400,11.550
111.500,11.493
111.600,11.435
111.700,12.178
111.800,12.417
111.900,12.855
112.000,12.891
112.100,12.926
112.200,12.362
112.300,11.600
112.400,12.042
112.500,12.082
112.600,12.321
112.700,12.260
112.800,13.098
112.900,12.833
113.000,12.369
113.100,13.007
113.200,12.442
113.300,13.180
113.400,13.114
113.500,13.548
113.600,13.880
113.700,14.111
113.800,14.341
113.900,14.269
114.000,14.697
114.100,14.724
114.200,14.550
114.300,13.578
114.400,13.910
114.500,12.940
114.600,13.775
114.700,13.107
114.800,13.341
114.900,13.474
115.000,12.807
115.100,13.243
115.200,12.577
115.300,12.914
115.400,12.549
115.500,12.087
115.600,12.526
115.700,12.063
115.800,12.303
115.900,12.542
116.000,12.979
116.100,13.214
116.200,12.948
116.300,12.783
116.400,13.019
116.500,13.254
116.600,12.188
116.700,12.527
116.800,12.364
116.900,12.003
117.000,12.043
117.100,12.182
117.200,12.221
117.300,11.960
117.400,11.200
117.500,11.044
117.600,10.589
117.700,9.036
117.800,9.391
117.900,9.144
118.000,8.698
118.100,7.755
118.200,8.116
118.300,8.176
118.400,8.235
118.500,7.894
118.600,8.654
118.700,8.611
118.800,8.468
118.900,9.425
119.000,9.578
119.100,10.430
119.200,10.578
119.300,11.125
119.400,11.070
119.500,10.614
119.600,10.761
119.700,10.608
119.800,9.854
119.900,10.405
120.000,10.953
120.100,10.998
120.200,10.643
120.300,11.390
120.400,11.033
120.500,11.178
120.600,11.922
120.700,12.463
120.800,12.000
120.900,11.640
121.000,12.182
121.100,12.121
121.200,12.061
121.300,12.600
121.400,11.937
121.500,12.578
121.600,12.215
121.700,13.054
121.800,13.988
121.900,13.018
122.000,14.053
122.100,14.883
122.200,15.509
122.300,15.631
122.400,14.553
122.500,14.680
122.600,15.107
122.700,15.431
122.800,15.454
122.900,15.277
123.000,16.000
123.100,16.320
123.200,16.539
123.300,17.156
123.400,17.570
123.500,17.382
123.600,16.896
123.700,16.911
123.800,16.327
123.900,15.845
124.000,15.666
124.100,15.587
124.200,15.709
124.300,15.931
124.400,16.151
124.500,16.470
124.600,16.688
124.700,16.405
124.800,17.123
124.900,16.837
125.000,16.553
125.100,16.570
125.200,16.887
125.300,16.103
125.400,16.122
125.500,16.242
125.600,16.460
125.700,16.178
125.800,16.397
125.900,16.815
126.000,16.531
126.100,17.149
126.200,16.263
126.300,14.481
126.400,13.209
126.500,13.743
126.600,12.374
126.700,12.612
126.800,12.949
126.900,13.585
127.000,13.517
127.100,14.449
127.200,14.277
127.300,14.406
127.400,14.333
